EventID,EmployeeID,EventType,EventDate,Detail
EVT-HIRE-E02337,E02337,Hire,2021-04-09,
EVT-HIRE-E02338,E02338,Hire,2025-10-08,
EVT-HIRE-E02339,E02339,Hire,2023-03-07,
EVT-HIRE-E02340,E02340,Hire,2024-10-30,
EVT-HIRE-E02341,E02341,Hire,2024-04-07,
EVT-HIRE-E02342,E02342,Hire,2025-08-01,
EVT-HIRE-E02343,E02343,Hire,2025-03-27,
EVT-HIRE-E02344,E02344,Hire,2022-06-19,
EVT-HIRE-E02345,E02345,Hire,2024-12-05,
EVT-HIRE-E02346,E02346,Hire,2025-08-12,
EVT-HIRE-E02347,E02347,Hire,2021-08-16,
EVT-HIRE-E02348,E02348,Hire,2023-09-28,
EVT-HIRE-E02349,E02349,Hire,2025-01-06,
EVT-HIRE-E02350,E02350,Hire,2024-09-14,
EVT-HIRE-E02351,E02351,Hire,2024-10-29,
EVT-HIRE-E02352,E02352,Hire,2021-02-18,
EVT-HIRE-E02353,E02353,Hire,2020-01-12,
EVT-HIRE-E02354,E02354,Hire,2021-10-16,
EVT-HIRE-E02355,E02355,Hire,2025-07-04,
EVT-HIRE-E02356,E02356,Hire,2023-04-18,
EVT-HIRE-E02357,E02357,Hire,2025-11-29,
EVT-HIRE-E02358,E02358,Hire,2024-07-13,
EVT-HIRE-E02359,E02359,Hire,2022-10-14,
EVT-HIRE-E02360,E02360,Hire,2022-11-21,
EVT-HIRE-E02361,E02361,Hire,2020-01-24,
EVT-HIRE-E02362,E02362,Hire,2025-05-08,
EVT-HIRE-E02363,E02363,Hire,2021-12-17,
EVT-HIRE-E02364,E02364,Hire,2025-12-05,
EVT-HIRE-E02365,E02365,Hire,2022-12-17,
EVT-HIRE-E02366,E02366,Hire,2024-02-27,
EVT-HIRE-E02367,E02367,Hire,2022-03-19,
EVT-HIRE-E02368,E02368,Hire,2022-03-15,
EVT-HIRE-E02369,E02369,Hire,2020-06-07,
EVT-EXIT-E02369,E02369,Exit,2020-10-23,Performance / Termination
EVT-HIRE-E02370,E02370,Hire,2025-05-30,
EVT-HIRE-E02371,E02371,Hire,2021-08-31,
EVT-HIRE-E02372,E02372,Hire,2024-03-27,
EVT-EXIT-E02372,E02372,Exit,2024-08-17,Resigned
EVT-HIRE-E02373,E02373,Hire,2025-08-14,
EVT-HIRE-E02374,E02374,Hire,2022-06-04,
EVT-HIRE-E02375,E02375,Hire,2023-02-24,
EVT-HIRE-E02376,E02376,Hire,2023-12-07,
EVT-HIRE-E02377,E02377,Hire,2021-04-09,
EVT-HIRE-E02378,E02378,Hire,2020-04-04,
EVT-EXIT-E02378,E02378,Exit,2020-06-20,Retirement
EVT-HIRE-E02379,E02379,Hire,2020-12-13,
EVT-HIRE-E02380,E02380,Hire,2021-06-03,
EVT-HIRE-E02381,E02381,Hire,2024-04-20,
EVT-HIRE-E02382,E02382,Hire,2022-05-20,
EVT-HIRE-E02383,E02383,Hire,2021-08-09,
EVT-HIRE-E02384,E02384,Hire,2024-12-29,
EVT-EXIT-E02384,E02384,Exit,2025-03-25,Resigned
EVT-HIRE-E02385,E02385,Hire,2022-12-23,
EVT-HIRE-E02386,E02386,Hire,2023-05-07,
EVT-HIRE-E02387,E02387,Hire,2025-04-22,
EVT-HIRE-E02388,E02388,Hire,2023-12-02,
EVT-HIRE-E02389,E02389,Hire,2025-02-13,
EVT-HIRE-E02390,E02390,Hire,2024-12-25,
EVT-EXIT-E02390,E02390,Exit,2025-04-15,Resigned
EVT-HIRE-E02391,E02391,Hire,2025-04-30,
EVT-HIRE-E02392,E02392,Hire,2024-01-11,
EVT-HIRE-E02393,E02393,Hire,2022-03-16,
EVT-EXIT-E02393,E02393,Exit,2022-08-02,Relocation
EVT-HIRE-E02394,E02394,Hire,2025-10-01,
EVT-HIRE-E02395,E02395,Hire,2020-01-02,
EVT-HIRE-E02396,E02396,Hire,2024-05-19,
EVT-HIRE-E02397,E02397,Hire,2020-01-12,
EVT-HIRE-E02398,E02398,Hire,2021-12-17,
EVT-HIRE-E02399,E02399,Hire,2024-12-15,
EVT-HIRE-E02400,E02400,Hire,2025-11-26,
EVT-HIRE-E02401,E02401,Hire,2024-10-02,
EVT-HIRE-E02402,E02402,Hire,2025-09-24,
EVT-HIRE-E02403,E02403,Hire,2024-09-04,
EVT-HIRE-E02404,E02404,Hire,2021-10-10,
EVT-HIRE-E02405,E02405,Hire,2021-08-01,
EVT-HIRE-E02406,E02406,Hire,2023-12-17,
EVT-EXIT-E02406,E02406,Exit,2024-03-14,Resigned
EVT-HIRE-E02407,E02407,Hire,2020-11-19,
EVT-HIRE-E02408,E02408,Hire,2020-11-13,
EVT-HIRE-E02409,E02409,Hire,2023-08-31,
EVT-HIRE-E02410,E02410,Hire,2025-10-16,
EVT-HIRE-E02411,E02411,Hire,2023-01-13,
EVT-HIRE-E02412,E02412,Hire,2023-02-23,
EVT-HIRE-E02413,E02413,Hire,2023-12-05,
EVT-HIRE-E02414,E02414,Hire,2023-12-24,
EVT-HIRE-E02415,E02415,Hire,2023-08-17,
EVT-EXIT-E02415,E02415,Exit,2023-11-30,Retirement
EVT-HIRE-E02416,E02416,Hire,2023-08-12,
EVT-HIRE-E02417,E02417,Hire,2025-04-14,
EVT-HIRE-E02418,E02418,Hire,2020-03-17,
EVT-HIRE-E02419,E02419,Hire,2023-12-07,
EVT-EXIT-E02419,E02419,Exit,2024-03-04,Relocation
EVT-HIRE-E02420,E02420,Hire,2021-11-01,
EVT-HIRE-E02421,E02421,Hire,2022-07-24,
EVT-HIRE-E02422,E02422,Hire,2023-06-16,
EVT-HIRE-E02423,E02423,Hire,2024-08-22,
EVT-HIRE-E02424,E02424,Hire,2020-03-11,
EVT-HIRE-E02425,E02425,Hire,2024-02-21,
EVT-HIRE-E02426,E02426,Hire,2020-12-04,
EVT-HIRE-E02427,E02427,Hire,2020-05-08,
EVT-HIRE-E02428,E02428,Hire,2024-10-02,
EVT-HIRE-E02429,E02429,Hire,2025-12-08,
EVT-HIRE-E02430,E02430,Hire,2020-10-03,
EVT-HIRE-E02431,E02431,Hire,2025-08-30,
EVT-HIRE-E02432,E02432,Hire,2025-05-10,
EVT-HIRE-E02433,E02433,Hire,2020-03-21,
EVT-EXIT-E02433,E02433,Exit,2020-07-19,Layoff
EVT-HIRE-E02434,E02434,Hire,2023-12-28,
EVT-HIRE-E02435,E02435,Hire,2020-12-16,
EVT-HIRE-E02436,E02436,Hire,2020-11-11,
EVT-HIRE-E02437,E02437,Hire,2023-11-15,
EVT-HIRE-E02438,E02438,Hire,2023-06-06,
EVT-HIRE-E02439,E02439,Hire,2020-07-09,
EVT-HIRE-E02440,E02440,Hire,2020-11-16,
EVT-HIRE-E02441,E02441,Hire,2023-05-01,
EVT-HIRE-E02442,E02442,Hire,2021-11-28,
EVT-HIRE-E02443,E02443,Hire,2023-06-04,
EVT-EXIT-E02443,E02443,Exit,2023-10-19,Resigned
EVT-HIRE-E02444,E02444,Hire,2022-07-15,
EVT-HIRE-E02445,E02445,Hire,2025-06-26,
EVT-HIRE-E02446,E02446,Hire,2025-03-07,
EVT-HIRE-E02447,E02447,Hire,2022-10-24,
EVT-HIRE-E02448,E02448,Hire,2020-04-19,
EVT-EXIT-E02448,E02448,Exit,2020-06-08,Resigned
EVT-HIRE-E02449,E02449,Hire,2021-11-29,
EVT-EXIT-E02449,E02449,Exit,2022-02-18,Resigned
EVT-HIRE-E02450,E02450,Hire,2025-01-10,
EVT-EXIT-E02450,E02450,Exit,2025-05-22,Resigned
EVT-HIRE-E02451,E02451,Hire,2024-10-20,
EVT-HIRE-E02452,E02452,Hire,2020-02-12,
EVT-HIRE-E02453,E02453,Hire,2025-05-22,
EVT-HIRE-E02454,E02454,Hire,2025-01-05,
EVT-HIRE-E02455,E02455,Hire,2025-12-15,
EVT-HIRE-E02456,E02456,Hire,2021-02-01,
EVT-HIRE-E02457,E02457,Hire,2024-08-09,
EVT-HIRE-E02458,E02458,Hire,2023-09-01,
EVT-HIRE-E02459,E02459,Hire,2024-10-23,
EVT-HIRE-E02460,E02460,Hire,2025-10-28,
EVT-HIRE-E02461,E02461,Hire,2020-10-03,
EVT-HIRE-E02462,E02462,Hire,2025-07-17,
EVT-HIRE-E02463,E02463,Hire,2023-12-30,
EVT-EXIT-E02463,E02463,Exit,2024-02-09,Relocation
EVT-HIRE-E02464,E02464,Hire,2025-12-28,
EVT-HIRE-E02465,E02465,Hire,2022-03-04,
EVT-HIRE-E02466,E02466,Hire,2025-11-20,
EVT-HIRE-E02467,E02467,Hire,2023-12-02,
EVT-EXIT-E02467,E02467,Exit,2024-04-18,Resigned
EVT-HIRE-E02468,E02468,Hire,2022-08-15,
EVT-HIRE-E02469,E02469,Hire,2023-07-27,
EVT-HIRE-E02470,E02470,Hire,2021-08-25,
EVT-EXIT-E02470,E02470,Exit,2021-11-24,Performance / Termination
EVT-HIRE-E02471,E02471,Hire,2021-07-01,
EVT-HIRE-E02472,E02472,Hire,2025-05-17,
EVT-HIRE-E02473,E02473,Hire,2022-01-25,
EVT-HIRE-E02474,E02474,Hire,2023-03-11,
EVT-HIRE-E02475,E02475,Hire,2020-12-06,
EVT-EXIT-E02475,E02475,Exit,2021-04-24,Resigned
EVT-HIRE-E02476,E02476,Hire,2020-04-23,
EVT-HIRE-E02477,E02477,Hire,2024-09-04,
EVT-HIRE-E02478,E02478,Hire,2023-08-25,
EVT-HIRE-E02479,E02479,Hire,2023-05-21,
EVT-EXIT-E02479,E02479,Exit,2023-08-13,Layoff
EVT-HIRE-E02480,E02480,Hire,2022-10-23,
EVT-HIRE-E02481,E02481,Hire,2024-05-02,
EVT-EXIT-E02481,E02481,Exit,2024-08-28,Resigned
EVT-HIRE-E02482,E02482,Hire,2021-09-02,
EVT-HIRE-E02483,E02483,Hire,2023-10-09,
EVT-HIRE-E02484,E02484,Hire,2023-04-06,
EVT-HIRE-E02485,E02485,Hire,2022-06-23,
EVT-HIRE-E02486,E02486,Hire,2025-10-03,
EVT-HIRE-E02487,E02487,Hire,2023-04-05,
EVT-HIRE-E02488,E02488,Hire,2025-12-21,
EVT-HIRE-E02489,E02489,Hire,2020-11-13,
EVT-HIRE-E02490,E02490,Hire,2021-03-30,
EVT-HIRE-E02491,E02491,Hire,2023-03-28,
EVT-EXIT-E02491,E02491,Exit,2023-07-05,Resigned
EVT-HIRE-E02492,E02492,Hire,2023-08-15,
EVT-HIRE-E02493,E02493,Hire,2021-03-03,
EVT-HIRE-E02494,E02494,Hire,2023-03-18,
EVT-HIRE-E02495,E02495,Hire,2022-07-12,
EVT-HIRE-E02496,E02496,Hire,2022-12-28,
EVT-EXIT-E02496,E02496,Exit,2023-05-19,Performance / Termination
EVT-HIRE-E02497,E02497,Hire,2024-01-22,
EVT-EXIT-E02497,E02497,Exit,2024-02-25,Relocation
EVT-HIRE-E02498,E02498,Hire,2022-01-29,
EVT-EXIT-E02498,E02498,Exit,2022-05-17,Resigned
EVT-HIRE-E02499,E02499,Hire,2022-11-29,
EVT-HIRE-E02500,E02500,Hire,2021-11-08,
EVT-HIRE-E02501,E02501,Hire,2021-05-16,
EVT-HIRE-E02502,E02502,Hire,2024-06-20,
EVT-HIRE-E02503,E02503,Hire,2022-12-19,
EVT-HIRE-E02504,E02504,Hire,2024-07-25,
EVT-HIRE-E02505,E02505,Hire,2023-05-05,
EVT-HIRE-E02506,E02506,Hire,2023-10-21,
EVT-EXIT-E02506,E02506,Exit,2024-03-02,Resigned
EVT-HIRE-E02507,E02507,Hire,2022-11-01,
EVT-HIRE-E02508,E02508,Hire,2021-08-12,
EVT-HIRE-E02509,E02509,Hire,2025-09-26,
EVT-HIRE-E02510,E02510,Hire,2023-08-21,
EVT-HIRE-E02511,E02511,Hire,2021-12-13,
EVT-HIRE-E02512,E02512,Hire,2021-07-15,
EVT-HIRE-E02513,E02513,Hire,2023-07-31,
EVT-HIRE-E02514,E02514,Hire,2020-11-02,
EVT-HIRE-E02515,E02515,Hire,2024-08-07,
EVT-EXIT-E02515,E02515,Exit,2024-10-16,Resigned
EVT-HIRE-E02516,E02516,Hire,2024-09-03,
EVT-HIRE-E02517,E02517,Hire,2025-07-21,
EVT-HIRE-E02518,E02518,Hire,2022-08-19,
EVT-HIRE-E02519,E02519,Hire,2021-05-10,
EVT-EXIT-E02519,E02519,Exit,2021-07-22,Resigned
EVT-HIRE-E02520,E02520,Hire,2022-09-15,
EVT-HIRE-E02521,E02521,Hire,2023-04-22,
EVT-EXIT-E02521,E02521,Exit,2023-05-28,Relocation
EVT-HIRE-E02522,E02522,Hire,2022-03-11,
EVT-HIRE-E02523,E02523,Hire,2025-07-25,
EVT-HIRE-E02524,E02524,Hire,2022-01-01,
EVT-HIRE-E02525,E02525,Hire,2022-01-05,
EVT-HIRE-E02526,E02526,Hire,2024-02-24,
EVT-HIRE-E02527,E02527,Hire,2021-11-08,
EVT-HIRE-E02528,E02528,Hire,2021-01-11,
EVT-HIRE-E02529,E02529,Hire,2023-12-01,
EVT-EXIT-E02529,E02529,Exit,2024-02-17,Resigned
EVT-HIRE-E02530,E02530,Hire,2022-12-17,
EVT-EXIT-E02530,E02530,Exit,2023-05-08,Retirement
EVT-HIRE-E02531,E02531,Hire,2021-05-17,
EVT-HIRE-E02532,E02532,Hire,2021-04-01,
EVT-HIRE-E02533,E02533,Hire,2024-09-01,
EVT-HIRE-E02534,E02534,Hire,2022-08-20,
EVT-HIRE-E02535,E02535,Hire,2021-03-18,
EVT-EXIT-E02535,E02535,Exit,2021-05-11,Retirement
EVT-HIRE-E02536,E02536,Hire,2021-09-04,
EVT-HIRE-E02537,E02537,Hire,2020-08-09,
EVT-HIRE-E02538,E02538,Hire,2023-06-14,
EVT-HIRE-E02539,E02539,Hire,2023-05-29,
EVT-HIRE-E02540,E02540,Hire,2020-04-17,
EVT-HIRE-E02541,E02541,Hire,2023-07-31,
EVT-HIRE-E02542,E02542,Hire,2023-06-29,
EVT-EXIT-E02542,E02542,Exit,2023-10-29,Resigned
EVT-HIRE-E02543,E02543,Hire,2020-10-05,
EVT-HIRE-E02544,E02544,Hire,2021-12-14,
EVT-HIRE-E02545,E02545,Hire,2024-09-26,
EVT-EXIT-E02545,E02545,Exit,2024-12-15,Resigned
EVT-HIRE-E02546,E02546,Hire,2022-11-21,
EVT-HIRE-E02547,E02547,Hire,2022-08-04,
EVT-HIRE-E02548,E02548,Hire,2020-07-24,
EVT-EXIT-E02548,E02548,Exit,2020-11-30,Resigned
EVT-HIRE-E02549,E02549,Hire,2025-02-21,
EVT-EXIT-E02549,E02549,Exit,2025-07-06,Resigned
EVT-HIRE-E02550,E02550,Hire,2024-06-08,
EVT-HIRE-E02551,E02551,Hire,2022-04-28,
EVT-HIRE-E02552,E02552,Hire,2024-07-19,
EVT-HIRE-E02553,E02553,Hire,2025-01-16,
EVT-HIRE-E02554,E02554,Hire,2021-12-27,
EVT-HIRE-E02555,E02555,Hire,2022-08-28,
EVT-HIRE-E02556,E02556,Hire,2021-10-19,
EVT-EXIT-E02556,E02556,Exit,2021-12-15,Relocation
EVT-HIRE-E02557,E02557,Hire,2020-08-06,
EVT-HIRE-E02558,E02558,Hire,2020-01-23,
EVT-HIRE-E02559,E02559,Hire,2022-10-06,
EVT-HIRE-E02560,E02560,Hire,2024-10-09,
EVT-EXIT-E02560,E02560,Exit,2024-12-13,Resigned
EVT-HIRE-E02561,E02561,Hire,2021-06-24,
EVT-HIRE-E02562,E02562,Hire,2024-11-18,
EVT-HIRE-E02563,E02563,Hire,2024-09-03,
EVT-HIRE-E02564,E02564,Hire,2022-09-30,
EVT-HIRE-E02565,E02565,Hire,2020-11-05,
EVT-HIRE-E02566,E02566,Hire,2023-11-06,
EVT-HIRE-E02567,E02567,Hire,2025-07-08,
EVT-HIRE-E02568,E02568,Hire,2024-08-04,
EVT-HIRE-E02569,E02569,Hire,2023-08-01,
EVT-HIRE-E02570,E02570,Hire,2021-10-23,
EVT-HIRE-E02571,E02571,Hire,2022-10-21,
EVT-HIRE-E02572,E02572,Hire,2023-02-15,
EVT-EXIT-E02572,E02572,Exit,2023-04-14,Retirement
EVT-HIRE-E02573,E02573,Hire,2021-09-20,
EVT-HIRE-E02574,E02574,Hire,2022-07-14,
EVT-HIRE-E02575,E02575,Hire,2021-05-07,
EVT-HIRE-E02576,E02576,Hire,2023-02-12,
EVT-EXIT-E02576,E02576,Exit,2023-06-30,Resigned
EVT-HIRE-E02577,E02577,Hire,2022-05-06,
EVT-HIRE-E02578,E02578,Hire,2020-12-28,
EVT-HIRE-E02579,E02579,Hire,2023-07-08,
EVT-HIRE-E02580,E02580,Hire,2022-04-20,
EVT-HIRE-E02581,E02581,Hire,2025-11-26,
EVT-EXIT-E02581,E02581,Exit,2025-12-11,Resigned
EVT-HIRE-E02582,E02582,Hire,2024-01-27,
EVT-HIRE-E02583,E02583,Hire,2024-11-07,
EVT-EXIT-E02583,E02583,Exit,2025-01-02,Resigned
EVT-HIRE-E02584,E02584,Hire,2023-10-13,
EVT-HIRE-E02585,E02585,Hire,2022-12-27,
EVT-HIRE-E02586,E02586,Hire,2021-12-31,
EVT-HIRE-E02587,E02587,Hire,2022-06-18,
EVT-HIRE-E02588,E02588,Hire,2022-07-21,
EVT-HIRE-E02589,E02589,Hire,2021-09-25,
EVT-HIRE-E02590,E02590,Hire,2023-12-17,
EVT-HIRE-E02591,E02591,Hire,2023-06-25,
EVT-EXIT-E02591,E02591,Exit,2023-08-07,Resigned
EVT-HIRE-E02592,E02592,Hire,2021-01-23,
EVT-EXIT-E02592,E02592,Exit,2021-03-14,Performance / Termination
EVT-HIRE-E02593,E02593,Hire,2022-09-18,
EVT-HIRE-E02594,E02594,Hire,2025-11-09,
EVT-HIRE-E02595,E02595,Hire,2024-04-24,
EVT-EXIT-E02595,E02595,Exit,2024-06-11,Performance / Termination
EVT-HIRE-E02596,E02596,Hire,2023-06-30,
EVT-HIRE-E02597,E02597,Hire,2025-02-06,
EVT-HIRE-E02598,E02598,Hire,2021-02-13,
EVT-HIRE-E02599,E02599,Hire,2020-08-16,
EVT-HIRE-E02600,E02600,Hire,2022-07-03,
EVT-HIRE-E02601,E02601,Hire,2020-01-21,
EVT-HIRE-E02602,E02602,Hire,2020-08-31,
EVT-HIRE-E02603,E02603,Hire,2020-02-15,
EVT-EXIT-E02603,E02603,Exit,2020-03-26,Resigned
EVT-HIRE-E02604,E02604,Hire,2020-08-15,
EVT-HIRE-E02605,E02605,Hire,2022-05-10,
EVT-HIRE-E02606,E02606,Hire,2024-05-06,
EVT-HIRE-E02607,E02607,Hire,2023-05-03,
EVT-HIRE-E02608,E02608,Hire,2024-05-06,
EVT-HIRE-E02609,E02609,Hire,2021-05-22,
EVT-HIRE-E02610,E02610,Hire,2020-09-18,
EVT-HIRE-E02611,E02611,Hire,2020-09-19,
EVT-HIRE-E02612,E02612,Hire,2023-12-25,
EVT-EXIT-E02612,E02612,Exit,2024-03-06,Resigned
EVT-HIRE-E02613,E02613,Hire,2021-11-28,
EVT-HIRE-E02614,E02614,Hire,2022-11-11,
EVT-HIRE-E02615,E02615,Hire,2021-09-20,
EVT-HIRE-E02616,E02616,Hire,2024-04-30,
EVT-HIRE-E02617,E02617,Hire,2022-08-01,
EVT-HIRE-E02618,E02618,Hire,2020-09-26,
EVT-HIRE-E02619,E02619,Hire,2025-11-10,
EVT-HIRE-E02620,E02620,Hire,2022-12-11,
EVT-HIRE-E02621,E02621,Hire,2020-02-22,
EVT-HIRE-E02622,E02622,Hire,2023-01-02,
EVT-EXIT-E02622,E02622,Exit,2023-04-09,Resigned
EVT-HIRE-E02623,E02623,Hire,2023-09-14,
EVT-HIRE-E02624,E02624,Hire,2020-01-27,
EVT-HIRE-E02625,E02625,Hire,2021-07-15,
EVT-HIRE-E02626,E02626,Hire,2023-03-13,
EVT-HIRE-E02627,E02627,Hire,2025-01-12,
EVT-HIRE-E02628,E02628,Hire,2025-04-28,
EVT-EXIT-E02628,E02628,Exit,2025-09-08,Retirement
EVT-HIRE-E02629,E02629,Hire,2022-04-22,
EVT-HIRE-E02630,E02630,Hire,2025-09-10,
EVT-HIRE-E02631,E02631,Hire,2020-04-29,
EVT-HIRE-E02632,E02632,Hire,2023-02-10,
EVT-HIRE-E02633,E02633,Hire,2024-11-04,
EVT-HIRE-E02634,E02634,Hire,2022-12-10,
EVT-HIRE-E02635,E02635,Hire,2020-10-09,
EVT-HIRE-E02636,E02636,Hire,2023-08-01,
EVT-EXIT-E02636,E02636,Exit,2023-11-28,Resigned
EVT-HIRE-E02637,E02637,Hire,2025-03-31,
EVT-EXIT-E02637,E02637,Exit,2025-08-08,Resigned
EVT-HIRE-E02638,E02638,Hire,2025-04-01,
EVT-HIRE-E02639,E02639,Hire,2023-11-23,
EVT-HIRE-E02640,E02640,Hire,2020-06-19,
EVT-HIRE-E02641,E02641,Hire,2024-08-29,
EVT-HIRE-E02642,E02642,Hire,2022-08-10,
EVT-HIRE-E02643,E02643,Hire,2021-01-05,
EVT-HIRE-E02644,E02644,Hire,2023-08-04,
EVT-HIRE-E02645,E02645,Hire,2023-10-21,
EVT-HIRE-E02646,E02646,Hire,2025-12-23,
EVT-EXIT-E02646,E02646,Exit,2025-12-30,Layoff
EVT-HIRE-E02647,E02647,Hire,2024-11-06,
EVT-HIRE-E02648,E02648,Hire,2023-12-20,
EVT-HIRE-E02649,E02649,Hire,2025-06-29,
EVT-EXIT-E02649,E02649,Exit,2025-10-13,Retirement
EVT-HIRE-E02650,E02650,Hire,2021-01-25,
EVT-HIRE-E02651,E02651,Hire,2022-07-15,
EVT-HIRE-E02652,E02652,Hire,2022-08-09,
EVT-EXIT-E02652,E02652,Exit,2022-12-25,Retirement
EVT-HIRE-E02653,E02653,Hire,2025-08-01,
EVT-EXIT-E02653,E02653,Exit,2025-08-31,Layoff
EVT-HIRE-E02654,E02654,Hire,2023-03-10,
EVT-HIRE-E02655,E02655,Hire,2024-11-01,
EVT-HIRE-E02656,E02656,Hire,2023-10-30,
EVT-HIRE-E02657,E02657,Hire,2024-08-03,
EVT-HIRE-E02658,E02658,Hire,2022-02-17,
EVT-HIRE-E02659,E02659,Hire,2021-07-20,
EVT-HIRE-E02660,E02660,Hire,2025-04-11,
EVT-EXIT-E02660,E02660,Exit,2025-05-23,Layoff
EVT-HIRE-E02661,E02661,Hire,2023-01-03,
EVT-HIRE-E02662,E02662,Hire,2020-12-23,
EVT-HIRE-E02663,E02663,Hire,2021-09-13,
EVT-HIRE-E02664,E02664,Hire,2020-09-16,
EVT-HIRE-E02665,E02665,Hire,2020-01-21,
EVT-EXIT-E02665,E02665,Exit,2020-03-19,Resigned
EVT-HIRE-E02666,E02666,Hire,2021-06-15,
EVT-EXIT-E02666,E02666,Exit,2021-09-14,Resigned
EVT-HIRE-E02667,E02667,Hire,2025-06-23,
EVT-HIRE-E02668,E02668,Hire,2023-03-13,
EVT-EXIT-E02668,E02668,Exit,2023-08-05,Relocation
EVT-HIRE-E02669,E02669,Hire,2020-11-06,
EVT-EXIT-E02669,E02669,Exit,2020-12-19,Layoff
EVT-HIRE-E02670,E02670,Hire,2024-03-17,
EVT-HIRE-E02671,E02671,Hire,2022-02-22,
EVT-EXIT-E02671,E02671,Exit,2022-06-20,Resigned
EVT-HIRE-E02672,E02672,Hire,2021-02-20,
EVT-HIRE-E02673,E02673,Hire,2020-02-02,
EVT-EXIT-E02673,E02673,Exit,2020-04-23,Resigned
EVT-HIRE-E02674,E02674,Hire,2021-07-13,
EVT-HIRE-E02675,E02675,Hire,2024-05-24,
EVT-HIRE-E02676,E02676,Hire,2022-09-13,
EVT-EXIT-E02676,E02676,Exit,2022-10-25,Retirement
EVT-HIRE-E02677,E02677,Hire,2021-12-01,
EVT-HIRE-E02678,E02678,Hire,2023-08-11,
EVT-HIRE-E02679,E02679,Hire,2025-08-02,
EVT-HIRE-E02680,E02680,Hire,2022-05-16,
EVT-HIRE-E02681,E02681,Hire,2021-12-30,
EVT-HIRE-E02682,E02682,Hire,2024-02-18,
EVT-HIRE-E02683,E02683,Hire,2020-02-25,
EVT-HIRE-E02684,E02684,Hire,2021-08-30,
EVT-EXIT-E02684,E02684,Exit,2021-10-19,Layoff
EVT-HIRE-E02685,E02685,Hire,2022-10-04,
EVT-EXIT-E02685,E02685,Exit,2023-02-21,Resigned
EVT-HIRE-E02686,E02686,Hire,2023-02-08,
EVT-EXIT-E02686,E02686,Exit,2023-04-28,Relocation
EVT-HIRE-E02687,E02687,Hire,2025-07-04,
EVT-EXIT-E02687,E02687,Exit,2025-09-13,Performance / Termination
EVT-HIRE-E02688,E02688,Hire,2022-11-21,
EVT-HIRE-E02689,E02689,Hire,2024-08-07,
EVT-EXIT-E02689,E02689,Exit,2024-12-14,Resigned
EVT-HIRE-E02690,E02690,Hire,2021-03-22,
EVT-HIRE-E02691,E02691,Hire,2021-04-11,
EVT-HIRE-E02692,E02692,Hire,2023-02-08,
EVT-HIRE-E02693,E02693,Hire,2022-01-18,
EVT-HIRE-E02694,E02694,Hire,2023-03-31,
EVT-HIRE-E02695,E02695,Hire,2021-07-20,
EVT-HIRE-E02696,E02696,Hire,2023-12-30,
EVT-HIRE-E02697,E02697,Hire,2024-07-01,
EVT-HIRE-E02698,E02698,Hire,2025-12-10,
EVT-HIRE-E02699,E02699,Hire,2020-02-01,
EVT-HIRE-E02700,E02700,Hire,2022-10-28,
EVT-HIRE-E02701,E02701,Hire,2020-12-12,
EVT-HIRE-E02702,E02702,Hire,2020-08-20,
EVT-HIRE-E02703,E02703,Hire,2021-01-04,
EVT-HIRE-E02704,E02704,Hire,2021-07-21,
EVT-HIRE-E02705,E02705,Hire,2021-03-06,
EVT-EXIT-E02705,E02705,Exit,2021-04-21,Layoff
EVT-HIRE-E02706,E02706,Hire,2020-12-25,
EVT-HIRE-E02707,E02707,Hire,2023-04-07,
EVT-HIRE-E02708,E02708,Hire,2025-04-07,
EVT-HIRE-E02709,E02709,Hire,2024-07-19,
EVT-HIRE-E02710,E02710,Hire,2023-04-01,
EVT-HIRE-E02711,E02711,Hire,2025-11-20,
EVT-HIRE-E02712,E02712,Hire,2024-03-14,
EVT-HIRE-E02713,E02713,Hire,2021-05-12,
EVT-HIRE-E02714,E02714,Hire,2025-09-02,
EVT-EXIT-E02714,E02714,Exit,2025-10-20,Performance / Termination
EVT-HIRE-E02715,E02715,Hire,2023-09-05,
EVT-HIRE-E02716,E02716,Hire,2021-05-11,
EVT-EXIT-E02716,E02716,Exit,2021-06-19,Retirement
EVT-HIRE-E02717,E02717,Hire,2025-11-21,
EVT-EXIT-E02717,E02717,Exit,2025-12-06,Resigned
EVT-HIRE-E02718,E02718,Hire,2023-07-10,
EVT-HIRE-E02719,E02719,Hire,2020-02-12,
EVT-HIRE-E02720,E02720,Hire,2020-10-31,
EVT-HIRE-E02721,E02721,Hire,2022-05-07,
EVT-EXIT-E02721,E02721,Exit,2022-09-29,Resigned
EVT-HIRE-E02722,E02722,Hire,2020-02-25,
EVT-EXIT-E02722,E02722,Exit,2020-05-06,Performance / Termination
EVT-HIRE-E02723,E02723,Hire,2023-12-17,
EVT-HIRE-E02724,E02724,Hire,2021-07-26,
EVT-HIRE-E02725,E02725,Hire,2025-02-02,
EVT-HIRE-E02726,E02726,Hire,2021-05-20,
EVT-HIRE-E02727,E02727,Hire,2023-12-21,
EVT-HIRE-E02728,E02728,Hire,2021-02-12,
EVT-HIRE-E02729,E02729,Hire,2020-06-11,
EVT-HIRE-E02730,E02730,Hire,2020-09-23,
EVT-EXIT-E02730,E02730,Exit,2020-12-12,Retirement
EVT-HIRE-E02731,E02731,Hire,2025-06-03,
EVT-HIRE-E02732,E02732,Hire,2024-07-10,
