EmployeeID,Gender,Age,MaritalStatus,Education,Department,JobRole,JobLevel,OfficeLocation,EmploymentType,HireDate,ExitDate,IsActive,ExitReason,SalaryAnnual,BonusPct,PerformanceRating,SatisfactionScore,TenureMonths,AbsenteeDays
E00016,Male,28,Married,Bachelor,Human Resources,HR Analyst,3,Hyderabad,Full-Time,2025-03-30,2025-07-18,False,Resigned,83000,0,4,5,3,5
E00844,Female,29,Married,Bachelor,Human Resources,Recruiter,2,Hyderabad,Full-Time,2025-09-22,,True,,74000,20,4,2,3,21
E01948,Male,36,Married,PhD,IT,IT Support,3,Mumbai,Full-Time,2024-04-09,,True,,139000,5,5,2,21,2
E01942,Male,33,Married,Bachelor,Marketing,Marketing Analyst,3,Bengaluru,Part-Time,2023-02-24,2023-06-04,False,Resigned,93000,0,4,6,3,7
E02088,Female,42,Married,Master,Sales,Sales Executive,6,Remote,Full-Time,2021-07-16,,True,,158500,0,3,8,54,3
E01396,Male,28,Married,Master,Finance,Credit Analyst,3,Hyderabad,Full-Time,2022-07-19,,True,,146000,0,3,8,42,0
E02076,Male,33,Married,Master,Customer Support,Support Agent,3,Delhi,Part-Time,2021-10-18,,True,,85000,0,3,6,51,15
E00072,Male,39,Married,PhD,Customer Support,Support Agent,5,Hyderabad,Full-Time,2021-03-08,2021-06-15,False,Retirement,77500,5,5,5,3,9
E02352,Female,36,Single,Diploma,IT,DevOps Engineer,2,Remote,Full-Time,2021-02-18,,True,,110500,0,3,7,59,13
E00037,Female,37,Single,Diploma,Executive,CEO,3,Chennai,Full-Time,2023-10-19,,True,,258500,0,5,6,26,7
E00418,Female,28,Married,High School,IT,IT Support,2,Delhi,Full-Time,2024-10-29,2025-02-03,False,Retirement,140500,5,2,6,3,6
E01009,Male,31,Married,Master,IT,DevOps Engineer,2,Bengaluru,Full-Time,2021-02-24,,True,,165500,15,4,5,59,11
E01514,Female,30,Married,Master,Finance,Financial Analyst,2,Chennai,Full-Time,2021-07-08,,True,,82500,10,2,5,54,0
E01507,Female,31,Married,High School,IT,Software Engineer,1,Bengaluru,Full-Time,2021-10-10,,True,,108000,0,4,7,51,7
E00230,Male,25,Married,Master,Customer Support,Escalation Specialist,1,Remote,Full-Time,2022-03-24,2022-04-23,False,Layoff,46500,5,4,7,1,5
E01061,Male,41,Married,Bachelor,Operations,Quality Analyst,5,Hyderabad,Full-Time,2020-11-30,,True,,99500,15,4,6,61,9
E02521,Female,33,Single,PhD,Customer Support,Support Agent,4,Remote,Full-Time,2023-04-22,2023-05-28,False,Relocation,105000,0,1,4,1,6
E00120,Male,33,Married,Master,Marketing,Content Writer,6,Hyderabad,Full-Time,2023-03-11,,True,,103000,5,4,8,34,7
E02616,Female,28,Married,Master,Operations,Operations Analyst,2,Bengaluru,Part-Time,2024-04-30,,True,,100500,10,3,3,20,7
E00292,Female,27,Married,Master,Marketing,Marketing Analyst,1,Delhi,Full-Time,2020-10-19,,True,,67500,5,1,7,63,2
E02473,Female,38,Married,High School,Customer Support,Support Agent,4,Chennai,Full-Time,2022-01-25,,True,,70500,0,4,5,47,5
E00947,Female,40,Single,Diploma,Research & Development,Research Scientist,5,Mumbai,Full-Time,2024-09-15,,True,,162000,15,5,8,15,2
E00987,Female,27,Married,PhD,IT,Data Analyst,2,Remote,Full-Time,2023-09-16,,True,,101000,0,2,6,27,0
E00421,Female,28,Married,Bachelor,Operations,Logistics Coordinator,1,Hyderabad,Full-Time,2024-04-30,,True,,79500,0,3,6,20,9
E00516,Male,28,Single,PhD,Operations,Operations Analyst,2,Remote,Full-Time,2022-12-16,,True,,104500,5,4,6,37,19
E02565,Female,31,Married,Diploma,Sales,Business Development,1,Bengaluru,Full-Time,2020-11-05,,True,,90500,0,2,1,62,11
E00261,Male,31,Married,Bachelor,,Content Writer,1,Bengaluru,Full-Time,2025-11-28,,True,,73000,0,4,5,1,4
E00580,Male,39,Single,PhD,IT,Software Engineer,5,Hyderabad,Full-Time,2025-05-06,2025-08-17,False,Performance / Termination,156500,0,2,9,3,25
E02158,Female,34,Single,Master,Marketing,SEO Specialist,2,Bengaluru,Contract,2021-11-15,,True,,64000,10,4,5,50,1
E02487,Unknown,27,Married,Master,IT,IT Support,2,Mumbai,Full-Time,2023-04-05,,True,,99000,0,4,5,33,12
E01983,male,27,Married,Master,Finance,Financial Analyst,3,Remote,Full-Time,2021-06-10,,True,,84500,15,4,7,55,10
E01276,Female,27,Single,Bachelor,Sales,Business Development,2,Delhi,Full-Time,2022-09-30,,True,,120500,0,4,10,39,0
E00878,Female,34,Married,Master,Human Resources,HR Analyst,3,Hyderabad,Full-Time,2024-03-05,,True,,88500,10,5,6,22,7
E00798,Female,29,Single,Bachelor,IT,Software Engineer,3,Bengaluru,Full-Time,2023-11-02,,True,,119000,0,3,6,26,11
E01932,Male,26,Married,High School,Operations,Quality Analyst,2,Bengaluru,Full-Time,2021-06-28,,True,,101000,5,3,6,54,4
E00998,male,31,Married,PhD,Finance,Financial Analyst,4,Mumbai,Full-Time,2024-11-07,,True,,160000,10,5,7,13,0
E02326,male,36,Single,Master,Sales,Sales Executive,3,Bengaluru,Full-Time,2022-10-05,,True,,107000,15,2,6,39,3
E02884,Male,30,Single,Diploma,Research & Development,Research Scientist,4,Delhi,Full-Time,2023-09-19,,True,,212500,10,5,8,27,9
E00820,Female,35,Married,PhD,Sales,Business Development,3,Delhi,Full-Time,2020-11-25,,True,,115000,0,4,6,62,7
E00216,Female,32,Married,Diploma,Sales,Sales Executive,1,Delhi,Full-Time,2024-03-25,,True,,60000,0,3,5,21,0
E00958,Male,35,Married,Bachelor,IT,Data Analyst,3,Remote,Full-Time,2025-04-20,,True,,151000,10,4,6,8,9
E00309,Female,40,Married,High School,Marketing,Content Writer,4,Chennai,Full-Time,2023-02-08,2023-04-20,False,Resigned,107500,20,3,8,2,0
E00106,Male,36,Married,Diploma,Marketing,Marketing Analyst,2,Remote,Full-Time,2023-07-20,,True,,89000,10,2,6,29,12
E02363,Female,41,Married,Master,IT,Data Analyst,6,Mumbai,Full-Time,2021-12-17,,True,,189000,5,2,3,49,8
E01029,Male,30,Married,PhD,Human Resources,HR Analyst,1,Hyderabad,Full-Time,2020-08-26,,True,,60000,0,3,5,65,1
E00948,Male,30,Married,Diploma,Marketing,Marketing Analyst,4,Bengaluru,Full-Time,2023-03-14,,True,,116000,5,3,6,34,2
E00848,Female,34,Married,Bachelor,Finance,Accountant,1,Mumbai,Full-Time,2021-05-20,,True,,76500,0,4,7,56,0
E01120,Male,29,Married,PhD,Customer Support,Escalation Specialist,2,Chennai,Full-Time,2025-05-02,,True,,49500,5,4,6,8,4
E00915,Female,32,Married,PhD,Operations,Operations Analyst,1,Hyderabad,Full-Time,2021-08-23,2021-10-04,False,Resigned,63000,15,3,9,1,7
E00352,Male,31,Single,Bachelor,Human Resources,HR Generalist,1,Mumbai,Part-Time,2024-10-07,2025-01-14,False,Retirement,90000,5,5,5,3,6
E00063,Male,33,Single,PhD,Sales,Business Development,1,Bengaluru,Full-Time,2021-12-19,,True,,90500,0,4,8,49,3
E01126,Unknown,26,Single,Diploma,IT,IT Support,1,Chennai,Full-Time,2023-03-14,,True,,111500,10,5,5,34,0
E01761,Male,36,Married,PhD,IT,IT Support,3,Mumbai,Full-Time,2021-08-15,,True,,173000,20,2,4,53,10
E02969,Male,30,Married,High School,Sales,Account Executive,1,Bengaluru,Full-Time,2021-12-28,,True,,106000,15,2,4,48,3
E02605,female,37,Single,High School,Sales,Sales Executive,7,Mumbai,Full-Time,2022-05-10,,True,,141500,15,4,7,44,1
E02794,Female,38,Married,Bachelor,Marketing,Marketing Analyst,4,Remote,Full-Time,2024-08-15,,True,,126500,20,3,7,16,14
E02505,Female,36,Married,Diploma,Sales,Account Executive,2,Hyderabad,Full-Time,2023-05-05,,True,,110000,10,3,6,32,4
E01537,female,35,Single,Diploma,Human Resources,HR Analyst,6,Delhi,Full-Time,2022-12-09,,True,,122000,15,2,10,37,8
E02600,Female,35,Married,High School,Marketing,SEO Specialist,6,Hyderabad,Part-Time,2022-07-03,,True,,141500,0,3,6,42,3
E02722,Male,31,Married,PhD,Operations,Operations Analyst,1,Hyderabad,Full-Time,2020-02-25,2020-05-06,False,Performance / Termination,96000,5,4,10,2,0
E01952,Male,44,Married,High School,Finance,Financial Analyst,6,Bengaluru,Full-Time,2023-03-20,,True,,145000,10,5,4,33,14
E01601,Male,25,Married,Master,Marketing,Marketing Analyst,2,Mumbai,Full-Time,2023-03-26,,True,,63000,0,4,2,33,10
E02975,Female,29,Married,Bachelor,Operations,Logistics Coordinator,1,Bengaluru,Full-Time,2021-11-09,2022-02-01,False,Resigned,61000,5,4,2,2,17
E01226,Female,31,Married,Master,Operations,Logistics Coordinator,5,Chennai,Full-Time,2023-11-23,,True,,156000,5,4,4,25,5
E00501,Female,42,Married,Master,Sales,Account Executive,6,Chennai,Full-Time,2024-09-14,,True,,166500,0,4,6,15,7
E02067,Female,40,Single,Master,IT,Data Analyst,7,Mumbai,Full-Time,2022-07-15,,True,,211500,0,3,7,42,0
E02253,Male,32,Married,Bachelor,Customer Support,Support Lead,4,Hyderabad,Full-Time,2020-06-26,2020-10-22,False,Layoff,82000,5,3,6,3,6
E02122,Male,37,Married,Bachelor,Operations,Quality Analyst,3,Hyderabad,Full-Time,2025-03-01,,True,,113000,0,3,8,10,13
E00446,Male,32,Married,PhD,Operations,Quality Analyst,4,Hyderabad,Full-Time,2021-07-09,,True,,126000,5,4,7,54,0
E00616,Female,37,Single,Master,IT,Software Engineer,4,Bengaluru,Full-Time,2022-05-03,,True,,132000,0,4,6,44,9
E01903,Male,38,Married,High School,Sales,Business Development,5,Hyderabad,Full-Time,2023-08-24,,True,,165500,15,4,7,28,2
E02193,Male,41,Married,PhD,Finance,Accountant,7,Chennai,Full-Time,2023-09-13,,True,,125500,0,5,5,28,0
E02984,Male,29,Single,Diploma,Research & Development,Data Scientist,4,Hyderabad,Part-Time,2025-01-29,,True,,211500,10,3,5,11,0
E02196,Female,31,Married,High School,Sales,Sales Executive,2,Bengaluru,Full-Time,2023-07-14,,True,,73000,0,3,7,30,4
E00477,Male,23,Married,Bachelor,Marketing,Content Writer,1,Bengaluru,Full-Time,2022-03-09,,True,,55000,5,5,6,46,6
E01748,Male,35,Divorced,PhD,Research & Development,Product Engineer,2,Mumbai,Full-Time,2022-06-01,,True,,175500,0,3,6,43,0
E00461,Female,23,Single,Master,Operations,Operations Analyst,1,Chennai,Full-Time,2020-04-05,2020-07-17,False,Resigned,55500,20,3,5,3,8
E01175,Female,28,Married,Master,Sales,Sales Executive,3,Mumbai,Full-Time,2020-12-20,2021-01-26,False,Resigned,131500,5,4,6,1,0
E01184,Male,33,Single,Master,Operations,Quality Analyst,3,Bengaluru,Part-Time,2022-04-08,,True,,87500,5,4,7,45,0
E00270,Female,35,Single,PhD,Customer Support,Support Lead,4,Hyderabad,Full-Time,2023-10-02,,True,,61500,0,4,7,27,11
E00867,Female,35,Divorced,PhD,Sales,Business Development,4,Mumbai,Full-Time,2020-04-20,,True,,86500,10,4,6,69,3
E01128,Female,36,Divorced,Master,Finance,Financial Analyst,4,Chennai,Part-Time,2022-09-22,,True,,104500,0,4,4,39,14
E00665,Female,36,Married,Bachelor,Operations,Quality Analyst,2,Remote,Full-Time,2021-02-28,2021-07-17,False,Resigned,81500,0,3,9,4,6
E02255,Female,37,Married,PhD,Human Resources,HR Analyst,5,Hyderabad,Full-Time,2023-04-28,,True,,101000,0,5,5,32,2
E00657,Male,38,Married,High School,Customer Support,Support Lead,5,Chennai,Full-Time,2020-09-05,,True,,93000,0,4,10,64,5
E00077,Female,38,Married,High School,Research & Development,Product Engineer,3,Bengaluru,Part-Time,2020-01-08,,True,,156500,5,3,8,72,1
E00785,Male,34,Married,High School,Finance,Financial Analyst,1,Remote,Full-Time,2025-03-27,,True,,105000,10,4,8,9,12
E02171,Male,35,Married,Master,IT,Software Engineer,7,Delhi,Full-Time,2023-10-30,,True,,185000,5,3,8,26,8
E02030,Female,39,Married,High School,Operations,Logistics Coordinator,7,Delhi,Full-Time,2024-11-02,,True,,159000,15,3,7,14,11
E00466,Unknown,45,Married,Master,Customer Support,Support Agent,7,Delhi,Part-Time,2024-04-11,,True,,92500,20,2,6,20,12
E00199,Male,28,Single,Diploma,Research & Development,Research Scientist,2,Remote,Full-Time,2020-09-13,2021-02-05,False,Layoff,154000,0,3,6,4,3
E02761,Male,31,Married,PhD,Sales,Account Executive,2,Hyderabad,Contract,2022-04-18,,True,,69000,10,3,6,45,0
E02916,Female,38,Single,High School,Operations,Operations Analyst,6,Delhi,Full-Time,2020-04-18,2020-06-22,False,Layoff,117000,0,3,5,2,9
E01619,Male,31,Married,Diploma,Human Resources,HR Generalist,2,Chennai,Full-Time,2023-07-01,,True,,92000,5,5,5,30,5
E01359,Male,34,Single,High School,Operations,Logistics Coordinator,1,Chennai,Full-Time,2022-05-08,,True,,77000,15,3,7,44,12
E01349,Male,36,Married,Bachelor,IT,DevOps Engineer,3,Hyderabad,Full-Time,2025-09-24,,True,,123500,15,3,3,3,0
E00334,Male,34,Single,High School,IT,DevOps Engineer,1,Bengaluru,Full-Time,2023-08-02,,True,,137000,0,3,6,29,11
E00386,Female,44,Divorced,Diploma,Human Resources,HR Generalist,6,Chennai,Full-Time,2025-12-04,,True,,133000,0,4,8,1,6
E02543,Male,28,Single,High School,IT,Data Analyst,3,Chennai,Full-Time,2020-10-05,,True,,121500,0,2,5,63,11
E01907,Male,42,Married,Bachelor,Marketing,Content Writer,5,Mumbai,Full-Time,2025-01-24,,True,,118500,20,3,4,11,0
E00923,Male,34,Married,High School,Finance,Accountant,4,Chennai,Full-Time,2025-05-02,,True,,165000,5,5,6,8,9
E00732,Female,25,Married,PhD,Operations,Quality Analyst,2,Bengaluru,Full-Time,2022-01-14,,True,,113000,15,3,4,48,0
E00013,Unknown,34,Married,High School,Operations,Operations Analyst,3,Chennai,Contract,2023-05-28,,True,,95500,0,4,6,31,2
E02417,Male,30,Married,PhD,Human Resources,HR Analyst,1,Chennai,Full-Time,2025-04-14,,True,,85000,5,4,5,8,9
E02535,Female,33,Divorced,Master,Human Resources,Recruiter,1,Remote,Full-Time,2021-03-18,2021-05-11,False,Retirement,79500,0,4,7,1,8
E01595,Male,29,Married,Diploma,Sales,Sales Executive,1,Bengaluru,Full-Time,2021-09-16,2022-02-06,False,Resigned,105000,15,4,3,4,18
E01392,Male,29,Married,Bachelor,Finance,Credit Analyst,1,Chennai,Full-Time,2022-06-05,,True,,67000,10,3,7,43,9
E00380,Male,28,Single,PhD,IT,DevOps Engineer,1,Mumbai,Full-Time,2020-03-01,,True,,96500,10,4,6,71,0
E00112,Female,36,Single,Diploma,Research & Development,Product Engineer,3,Remote,Full-Time,2024-07-15,,True,,192000,15,5,6,17,10
E00429,Female,29,Married,Bachelor,Finance,Financial Analyst,2,Chennai,Full-Time,2024-10-25,,True,,118000,5,3,8,14,1
E00554,Male,29,Married,Bachelor,Research & Development,Data Scientist,4,Remote,Full-Time,2021-06-21,,True,,235500,0,5,5,55,4
E01465,Female,35,Married,Master,Sales,Sales Executive,2,Remote,Full-Time,2025-02-23,,True,,118500,5,4,7,10,9
E02691,Male,36,Married,Diploma,Marketing,Content Writer,5,Chennai,Full-Time,2021-04-11,,True,,86000,10,4,4,57,0
E00455,Female,35,Single,Master,Research & Development,Product Engineer,3,Chennai,Full-Time,2023-05-05,,True,,133500,0,4,5,32,0
E01565,Male,30,Married,Master,Human Resources,HR Analyst,3,Mumbai,Full-Time,2023-03-25,,True,,109000,5,3,9,33,1
E00637,Male,33,Married,Diploma,Operations,Operations Analyst,4,Remote,Full-Time,2023-08-12,,True,,79000,15,4,4,29,11
E01013,Female,38,Married,High School,Research & Development,Data Scientist,4,Mumbai,Full-Time,2020-06-05,,True,,210500,0,4,7,67,0
E01975,Male,33,Married,High School,Customer Support,Support Lead,3,Hyderabad,Full-Time,2022-09-18,,True,,65500,15,4,6,40,0
E01742,Female,33,Married,Diploma,IT,DevOps Engineer,1,Hyderabad,Full-Time,2025-09-18,,True,,113500,5,4,9,3,6
E00159,Female,31,Single,PhD,Human Resources,HR Generalist,3,Mumbai,Part-Time,2025-11-08,,True,,111500,0,3,6,1,0
E01945,Female,34,Married,Diploma,Customer Support,Support Agent,1,Chennai,Full-Time,2023-01-28,,True,,61500,5,3,5,35,17
E02931,Male,34,Married,Bachelor,Customer Support,Escalation Specialist,3,Hyderabad,Full-Time,2023-10-06,,True,,64500,0,4,7,27,6
E01655,Female,33,Married,PhD,IT,Software Engineer,4,Remote,Full-Time,2022-08-13,,True,,207000,15,5,8,41,5
E02659,male,30,Married,PhD,Research & Development,Research Scientist,1,Chennai,Full-Time,2021-07-20,,True,,154000,5,5,7,54,2
E02406,Male,30,Married,Bachelor,Finance,Financial Analyst,4,Chennai,Full-Time,2023-12-17,2024-03-14,False,Resigned,149500,0,4,8,2,4
E01237,Female,28,Single,Diploma,Marketing,Content Writer,1,Delhi,Full-Time,2023-02-01,,True,,53500,10,4,4,35,8
E02582,Male,29,Married,PhD,Sales,Account Executive,1,Bengaluru,Full-Time,2024-01-27,,True,,103500,10,4,6,23,3
E01970,Female,25,Married,PhD,Finance,Financial Analyst,2,Hyderabad,Full-Time,2023-03-17,2023-05-23,False,Layoff,118500,15,3,10,2,0
E02410,Female,39,Single,PhD,IT,IT Support,5,Delhi,Part-Time,2025-10-16,,True,,192500,0,4,7,2,22
E02305,Unknown,27,Married,High School,Operations,Operations Analyst,3,Hyderabad,Full-Time,2021-01-18,,True,,91500,0,4,7,60,13
E01985,Male,37,Married,High School,IT,DevOps Engineer,3,Delhi,Full-Time,2025-07-10,,True,,109000,0,4,6,5,12
E01088,Male,36,Single,PhD,Finance,Financial Analyst,2,Remote,Part-Time,2022-12-31,,True,,90000,0,3,4,36,7
E02203,Female,23,Married,High School,Research & Development,Research Scientist,1,Chennai,Full-Time,2024-08-18,,True,,121500,15,3,1,16,5
E02099,Female,45,Married,Diploma,Marketing,Marketing Analyst,7,Mumbai,Full-Time,2020-11-02,2021-01-04,False,Resigned,100500,15,5,7,2,8
E01329,Male,33,Single,Bachelor,Research & Development,Product Engineer,3,Mumbai,Full-Time,2025-12-05,,True,,150000,0,5,6,1,9
E01014,Male,35,Single,Diploma,Customer Support,Support Agent,3,Remote,Full-Time,2023-09-13,,True,,84000,5,3,4,28,1
E00765,Male,26,Married,Master,Customer Support,Support Agent,2,Hyderabad,Full-Time,2025-09-05,,True,,84000,5,3,7,3,11
E02643,Male,31,Divorced,Diploma,Human Resources,HR Analyst,2,Bengaluru,Full-Time,2021-01-05,,True,,98000,20,1,7,60,1
E00558,Female,29,Married,High School,Finance,Financial Analyst,2,Chennai,Full-Time,2022-08-08,,True,,123000,5,3,6,41,4
E02238,Female,29,Married,Bachelor,Marketing,SEO Specialist,1,Mumbai,Full-Time,2023-04-04,2023-05-07,False,Resigned,78000,10,3,8,1,17
E01110,male,42,Married,Master,Human Resources,HR Generalist,5,Hyderabad,Full-Time,2020-10-13,,True,,120000,10,4,7,63,0
E02580,Male,27,Single,Diploma,Customer Support,Support Lead,3,Delhi,Full-Time,2022-04-20,,True,,63500,5,3,4,45,9
E02667,Male,40,Single,Diploma,Operations,Logistics Coordinator,5,Remote,Full-Time,2025-06-23,,True,,137500,10,3,7,6,11
E01982,Female,34,Single,High School,IT,Data Analyst,4,Hyderabad,Full-Time,2025-09-13,,True,,148500,10,4,7,3,0
E00810,Male,30,Single,Diploma,Marketing,Marketing Analyst,2,Chennai,Full-Time,2022-09-03,,True,,57500,15,3,5,40,0
E00674,Male,31,Married,Diploma,Customer Support,Support Agent,1,Mumbai,Full-Time,2025-07-01,2025-09-24,False,Performance / Termination,45500,5,2,4,2,3
E00638,Female,30,Married,Bachelor,Operations,Operations Analyst,3,Hyderabad,Contract,2021-04-03,,True,,113000,10,4,8,57,9
E01800,Male,26,Married,High School,Operations,Logistics Coordinator,2,Chennai,Full-Time,2025-05-12,2025-06-17,False,Resigned,99000,15,2,8,1,0
E02140,Male,37,Married,Master,Sales,Business Development,4,Delhi,Contract,2022-11-05,,True,,95500,10,5,4,38,7
E00532,Male,200,Married,PhD,Finance,Credit Analyst,3,Chennai,Full-Time,2023-03-04,,True,,96000,0,2,10,34,4
E02771,Female,36,Married,High School,Human Resources,Recruiter,2,Chennai,Full-Time,2023-04-18,,True,,65000,10,4,8,32,0
E01043,Male,28,Single,Master,Marketing,SEO Specialist,1,Bengaluru,Full-Time,2020-09-02,,True,,64000,0,3,9,64,1
E00617,Female,32,Single,PhD,IT,Data Analyst,1,Bengaluru,Full-Time,2021-09-18,2022-01-14,False,Resigned,95000,10,5,6,3,0
E01266,Male,31,Single,PhD,IT,Data Analyst,3,Delhi,Full-Time,2023-07-14,,True,,130000,10,4,8,30,7
E00246,Male,30,Married,PhD,Research & Development,Research Scientist,2,Bengaluru,Full-Time,2022-05-24,,True,,148500,10,4,5,43,9
E02750,Female,24,Married,High School,Operations,Logistics Coordinator,1,Hyderabad,Full-Time,2024-07-20,,True,,65500,15,3,9,17,0
E00479,Female,32,Married,Master,Operations,Quality Analyst,1,Mumbai,Full-Time,2020-10-14,2021-01-02,False,Performance / Termination,90500,0,4,5,2,0
E00297,Female,42,Single,High School,IT,DevOps Engineer,7,Mumbai,Full-Time,2023-07-06,,True,,172000,5,4,8,30,8
E00362,Male,33,Married,High School,Customer Support,Support Agent,5,Mumbai,Part-Time,2022-06-18,,True,,93500,15,5,9,43,10
E02603,Male,25,Single,High School,Marketing,Marketing Analyst,1,Hyderabad,Full-Time,2020-02-15,2020-03-26,False,Resigned,73500,0,5,8,1,20
E00226,Female,23,Single,Bachelor,Customer Support,Support Lead,1,Hyderabad,Full-Time,2021-09-28,,True,,43500,0,3,1,51,2
E00014,Male,33,Single,PhD,Finance,Credit Analyst,6,Mumbai,Full-Time,2024-06-22,,True,,168000,5,4,7,18,5
E00894,Male,29,Married,PhD,Human Resources,Recruiter,4,Remote,Full-Time,2021-06-10,,True,,112500,10,4,10,55,9
E00196,Male,29,Married,Master,Research & Development,Product Engineer,1,Delhi,Full-Time,2021-02-16,,True,,142000,0,4,6,59,11
E00863,Female,32,Single,High School,Sales,Sales Executive,1,Hyderabad,Full-Time,2020-10-08,2020-11-12,False,Layoff,73000,0,3,5,1,8
E01951,Female,26,Single,Master,Operations,Operations Analyst,1,Hyderabad,Full-Time,2022-11-14,,True,,87500,10,3,6,38,2
E00089,Female,30,Divorced,Master,IT,DevOps Engineer,1,Remote,Full-Time,2023-07-14,,True,,122500,0,5,7,30,0
E00229,Female,34,Single,Bachelor,Sales,Account Executive,2,Hyderabad,Full-Time,2020-03-29,,True,,84500,10,5,7,70,0
E02796,Female,32,Married,High School,Marketing,SEO Specialist,2,Delhi,Full-Time,2023-06-19,,True,,101000,5,4,7,30,4
E00965,Male,31,Married,High School,Operations,Logistics Coordinator,1,Remote,Full-Time,2025-03-23,2025-04-28,False,Layoff,97000,10,3,9,1,5
E02504,Male,30,Married,PhD,Operations,Logistics Coordinator,2,Mumbai,Full-Time,2024-07-25,,True,,84000,10,4,5,17,6
